c_real,c_img,divergence
-1.747475,-0.366667,1
-1.747475,-0.344444,1
-1.747475,-0.322222,1
-1.747475,-0.300000,1
-1.747475,-0.277778,1
-1.747475,-0.255556,1
-1.747475,-0.233333,1
-1.747475,-0.211111,1
-1.747475,-0.188889,1
-1.747475,-0.166667,1
-1.747475,-0.144444,1
-1.747475,-0.122222,1
-1.747475,-0.100000,1
-1.747475,-0.077778,1
-1.747475,-0.055556,1
-1.747475,-0.033333,1
-1.747475,-0.011111,1
-1.747475,0.011111,1
-1.747475,0.033333,1
-1.747475,0.055556,1
-1.747475,0.077778,1
-1.747475,0.100000,1
-1.747475,0.122222,1
-1.747475,0.144444,1
-1.747475,0.166667,1
-1.747475,0.188889,1
-1.747475,0.211111,1
-1.747475,0.233333,1
-1.747475,0.255556,1
-1.747475,0.277778,1
-1.747475,0.300000,1
-1.747475,0.322222,1
-1.747475,0.344444,1
-1.747475,0.366667,1
-1.747475,0.388889,1
-1.747475,0.411111,1
-1.747475,0.433333,1
-1.747475,0.455556,1
-1.747475,0.477778,1
-1.747475,0.500000,1
-1.747475,0.522222,1
-1.747475,0.544444,1
-1.747475,0.566667,1
-1.747475,0.588889,1
-1.747475,0.611111,1
-1.747475,0.633333,1
-1.747475,0.655556,1
-1.747475,0.677778,1
-1.747475,0.700000,1
-1.747475,0.722222,1
-1.747475,0.744444,1
-1.747475,0.766667,1
-1.747475,0.788889,1
-1.747475,0.811111,1
-1.747475,0.833333,1
-1.747475,0.855556,1
-1.747475,0.877778,1
-1.747475,0.900000,1
-1.747475,0.922222,1
-1.747475,0.944444,1
-1.747475,0.966667,1
-1.747475,0.988889,1
-1.747475,1.011111,1
-1.747475,1.033333,1
-1.747475,1.055556,1
-1.747475,1.077778,1
-1.747475,1.100000,1
-1.722222,-1.100000,1
-1.722222,-1.077778,1
-1.722222,-1.055556,1
-1.722222,-1.033333,1
-1.722222,-1.011111,1
-1.722222,-0.988889,1
-1.722222,-0.966667,1
-1.722222,-0.944444,1
-1.722222,-0.922222,1
-1.722222,-0.900000,1
-1.722222,-0.877778,1
-1.722222,-0.855556,1
-1.722222,-0.833333,1
-1.722222,-0.811111,1
-1.722222,-0.788889,1
-1.722222,-0.766667,1
-1.722222,-0.744444,1
-1.722222,-0.722222,1
-1.722222,-0.700000,1
-1.722222,-0.677778,1
-1.722222,-0.655556,1
-1.722222,-0.633333,1
-1.722222,-0.611111,1
-1.722222,-0.588889,1
-1.722222,-0.566667,1
-1.722222,-0.544444,1
-1.722222,-0.522222,1
-1.722222,-0.500000,1
-1.722222,-0.477778,1
-1.722222,-0.455556,1
-1.722222,-0.433333,1
-1.722222,-0.411111,1
-1.722222,-0.388889,1
-1.722222,-0.366667,1
-1.722222,-0.344444,1
-1.722222,-0.322222,1
-1.722222,-0.300000,1
-1.722222,-0.277778,1
-1.722222,-0.255556,1
-1.722222,-0.233333,1
-1.722222,-0.211111,1
-1.722222,-0.188889,1
-1.722222,-0.166667,1
-1.722222,-0.144444,1
-1.722222,-0.122222,1
-1.722222,-0.100000,1
-1.722222,-0.077778,1
-1.722222,-0.055556,1
-1.722222,-0.033333,1
-1.722222,-0.011111,1
-1.722222,0.011111,1
-1.722222,0.033333,1
-1.722222,0.055556,1
-1.722222,0.077778,1
-1.722222,0.100000,1
-1.722222,0.122222,1
-1.722222,0.144444,1
-1.722222,0.166667,1
-1.722222,0.188889,1
-1.722222,0.211111,1
-1.722222,0.233333,1
-1.722222,0.255556,1
-1.722222,0.277778,1
-1.722222,0.300000,1
-1.722222,0.322222,1
-1.722222,0.344444,1
-1.722222,0.366667,1
-1.722222,0.388889,1
-1.722222,0.411111,1
-1.722222,0.433333,1
-1.722222,0.455556,1
-1.722222,0.477778,1
-1.722222,0.500000,1
-1.722222,0.522222,1
-1.722222,0.544444,1
-1.722222,0.566667,1
-1.722222,0.588889,1
-1.722222,0.611111,1
-1.722222,0.633333,1
-1.722222,0.655556,1
-1.722222,0.677778,1
-1.722222,0.700000,1
-1.722222,0.722222,1
-1.722222,0.744444,1
-1.722222,0.766667,1
-1.722222,0.788889,1
-1.722222,0.811111,1
-1.722222,0.833333,1
-1.722222,0.855556,1
-1.722222,0.877778,1
-1.722222,0.900000,1
-1.722222,0.922222,1
-1.722222,0.944444,1
-1.722222,0.966667,1
-1.722222,0.988889,1
-1.722222,1.011111,1
-1.722222,1.033333,1
-1.722222,1.055556,1
-1.722222,1.077778,1
-1.722222,1.100000,1
-1.696970,-1.100000,1
-1.696970,-1.077778,1
-1.696970,-1.055556,1
-1.696970,-1.033333,1
-1.696970,-1.011111,1
-1.696970,-0.988889,1
-1.696970,-0.966667,1
-1.696970,-0.944444,1
-1.696970,-0.922222,1
-1.696970,-0.900000,1
-1.696970,-0.877778,1
-1.696970,-0.855556,1
-1.696970,-0.833333,1
-1.696970,-0.811111,1
-1.696970,-0.788889,1
-1.696970,-0.766667,1
-1.696970,-0.744444,1
-1.696970,-0.722222,1
-1.696970,-0.700000,1
-1.696970,-0.677778,1
-1.696970,-0.655556,1
-1.696970,-0.633333,1
-1.696970,-0.611111,1
-1.696970,-0.588889,1
-1.696970,-0.566667,1
-1.696970,-0.544444,1
-1.696970,-0.522222,1
-1.696970,-0.500000,1
-1.696970,-0.477778,1
-1.696970,-0.455556,1
-1.696970,-0.433333,1
-1.696970,-0.411111,1
-1.696970,-0.388889,1
-1.696970,-0.366667,1
-1.696970,-0.344444,1
-1.696970,-0.322222,1
-1.696970,-0.300000,1
-1.696970,-0.277778,1
-1.696970,-0.255556,1
-1.696970,-0.233333,1
-1.696970,-0.211111,1
-1.696970,-0.188889,1
-1.696970,-0.166667,1
-1.696970,-0.144444,1
-1.696970,-0.122222,1
-1.696970,-0.100000,1
-1.696970,-0.077778,1
-1.696970,-0.055556,1
-1.696970,-0.033333,1
-1.696970,-0.011111,1
-1.696970,0.011111,1
-1.696970,0.033333,1
-1.696970,0.055556,1
-1.696970,0.077778,1
-1.696970,0.100000,1
-1.696970,0.122222,1
-1.696970,0.144444,1
-1.696970,0.166667,1
-1.696970,0.188889,1
-1.696970,0.211111,1
-1.696970,0.233333,1
-1.696970,0.255556,1
-1.696970,0.277778,1
-1.696970,0.300000,1
-1.696970,0.322222,1
-1.696970,0.344444,1
-1.696970,0.366667,1
-1.696970,0.388889,1
-1.696970,0.411111,1
-1.696970,0.433333,1
-1.696970,0.455556,1
-1.696970,0.477778,1
-1.696970,0.500000,1
-1.696970,0.522222,1
-1.696970,0.544444,1
-1.696970,0.566667,1
-1.696970,0.588889,1
-1.696970,0.611111,1
-1.696970,0.633333,1
-1.696970,0.655556,1
-1.696970,0.677778,1
-1.696970,0.700000,1
-1.696970,0.722222,1
-1.696970,0.744444,1
-1.696970,0.766667,1
-1.696970,0.788889,1
-1.696970,0.811111,1
-1.696970,0.833333,1
-1.696970,0.855556,1
-1.696970,0.877778,1
-1.696970,0.900000,1
-1.696970,0.922222,1
-1.696970,0.944444,1
-1.696970,0.966667,1
-1.696970,0.988889,1
-1.696970,1.011111,1
-1.696970,1.033333,1
-1.696970,1.055556,1
-1.696970,1.077778,1
-1.696970,1.100000,1
-1.671717,-1.100000,1
-1.671717,-1.077778,1
-1.671717,-1.055556,1
-1.671717,-1.033333,1
-1.671717,-1.011111,1
-1.671717,-0.988889,1
-1.671717,-0.966667,1
-1.671717,-0.944444,1
-1.671717,-0.922222,1
-1.671717,-0.900000,1
-1.671717,-0.877778,1
-1.671717,-0.855556,1
-1.671717,-0.833333,1
-1.671717,-0.811111,1
-1.671717,-0.788889,1
-1.671717,-0.766667,1
-1.671717,-0.744444,1
-1.671717,-0.722222,1
-1.671717,-0.700000,1
-1.671717,-0.677778,1
-1.671717,-0.655556,1
-1.671717,-0.633333,1
-1.671717,-0.611111,1
-1.671717,-0.588889,1
-1.671717,-0.566667,1
-1.671717,-0.544444,1
-1.671717,-0.522222,1
-1.671717,-0.500000,1
-1.671717,-0.477778,1
-1.671717,-0.455556,1
-1.671717,-0.433333,1
-1.671717,-0.411111,1
-1.671717,-0.388889,1
-1.671717,-0.366667,1
-1.671717,-0.344444,1
-1.671717,-0.322222,1
-1.671717,-0.300000,1
-1.671717,-0.277778,1
-1.671717,-0.255556,1
-1.671717,-0.233333,1
-1.671717,-0.211111,1
-1.671717,-0.188889,1
-1.671717,-0.166667,1
-1.671717,-0.144444,1
-1.671717,-0.122222,1
-1.671717,-0.100000,1
-1.671717,-0.077778,1
-1.671717,-0.055556,1
-1.671717,-0.033333,1
-1.671717,-0.011111,1
-1.671717,0.011111,1
-1.671717,0.033333,1
-1.671717,0.055556,1
-1.671717,0.077778,1
-1.671717,0.100000,1
-1.671717,0.122222,1
-1.671717,0.144444,1
-1.671717,0.166667,1
-1.671717,0.188889,1
-1.671717,0.211111,1
-1.671717,0.233333,1
-1.671717,0.255556,1
-1.671717,0.277778,1
-1.671717,0.300000,1
-1.671717,0.322222,1
-1.671717,0.344444,1
-1.671717,0.366667,1
-1.671717,0.388889,1
-1.671717,0.411111,1
-1.671717,0.433333,1
-1.671717,0.455556,1
-1.671717,0.477778,1
-1.671717,0.500000,1
-1.671717,0.522222,1
-1.671717,0.544444,1
-1.671717,0.566667,1
-1.671717,0.588889,1
-1.671717,0.611111,1
-1.671717,0.633333,1
-1.671717,0.655556,1
-1.671717,0.677778,1
-1.671717,0.700000,1
-1.671717,0.722222,1
-1.671717,0.744444,1
-1.671717,0.766667,1
-1.671717,0.788889,1
-1.671717,0.811111,1
-1.671717,0.833333,1
-1.671717,0.855556,1
-1.671717,0.877778,1
-1.671717,0.900000,1
-1.671717,0.922222,1
-1.671717,0.944444,1
-1.671717,0.966667,1
-1.671717,0.988889,1
-1.671717,1.011111,1
-1.671717,1.033333,1
-1.671717,1.055556,1
-1.671717,1.077778,1
-1.671717,1.100000,1
-1.646465,-1.100000,1
-1.646465,-1.077778,1
-1.646465,-1.055556,1
-1.646465,-1.033333,1
-1.646465,-1.011111,1
-1.646465,-0.988889,1
-1.646465,-0.966667,1
-1.646465,-0.944444,1
-1.646465,-0.922222,1
-1.646465,-0.900000,1
-1.646465,-0.877778,1
-1.646465,-0.855556,1
-1.646465,-0.833333,1
-1.646465,-0.811111,1
-1.646465,-0.788889,1
-1.646465,-0.766667,1
-1.646465,-0.744444,1
-1.646465,-0.722222,1
-1.646465,-0.700000,1
-1.646465,-0.677778,1
-1.646465,-0.655556,1
-1.646465,-0.633333,1
-1.646465,-0.611111,1
-1.646465,-0.588889,1
-1.646465,-0.566667,1
-1.646465,-0.544444,1
-1.646465,-0.522222,1
-1.646465,-0.500000,1
-1.646465,-0.477778,1
-1.646465,-0.455556,1
-1.646465,-0.433333,1
-1.646465,-0.411111,1
-1.646465,-0.388889,1
-1.646465,-0.366667,1
-1.646465,-0.344444,1
-1.646465,-0.322222,1
-1.646465,-0.300000,1
-1.646465,-0.277778,1
-1.646465,-0.255556,1
-1.646465,-0.233333,1
-1.646465,-0.211111,1
-1.646465,-0.188889,1
-1.646465,-0.166667,1
-1.646465,-0.144444,1
-1.646465,-0.122222,1
-1.646465,-0.100000,1
-1.646465,-0.077778,1
-1.646465,-0.055556,1
-1.646465,-0.033333,1
-1.646465,-0.011111,1
-1.646465,0.011111,1
-1.646465,0.033333,1
-1.646465,0.055556,1
-1.646465,0.077778,1
-1.646465,0.100000,1
-1.646465,0.122222,1
-1.646465,0.144444,1
-1.646465,0.166667,1
-1.646465,0.188889,1
-1.646465,0.211111,1
-1.646465,0.233333,1
-1.646465,0.255556,1
-1.646465,0.277778,1
-1.646465,0.300000,1
-1.646465,0.322222,1
-1.646465,0.344444,1
-1.646465,0.366667,1
-1.646465,0.388889,1
-1.646465,0.411111,1
-1.646465,0.433333,1
-1.646465,0.455556,1
-1.646465,0.477778,1
-1.646465,0.500000,1
-1.646465,0.522222,1
-1.646465,0.544444,1
-1.646465,0.566667,1
-1.646465,0.588889,1
-1.646465,0.611111,1
-1.646465,0.633333,1
-1.646465,0.655556,1
-1.646465,0.677778,1
-1.646465,0.700000,1
-1.646465,0.722222,1
-1.646465,0.744444,1
-1.646465,0.766667,1
-1.646465,0.788889,1
-1.646465,0.811111,1
-1.646465,0.833333,1
-1.646465,0.855556,1
-1.646465,0.877778,1
-1.646465,0.900000,1
-1.646465,0.922222,1
-1.646465,0.944444,1
-1.646465,0.966667,1
-1.646465,0.988889,1
-1.646465,1.011111,1
-1.646465,1.033333,1
-1.646465,1.055556,1
-1.646465,1.077778,1
-1.646465,1.100000,1
-1.621212,-1.100000,1
-1.621212,-1.077778,1
-1.621212,-1.055556,1
-1.621212,-1.033333,1
-1.621212,-1.011111,1
-1.621212,-0.988889,1
-1.621212,-0.966667,1
-1.621212,-0.944444,1
-1.621212,-0.922222,1
-1.621212,-0.900000,1
-1.621212,-0.877778,1
-1.621212,-0.855556,1
-1.621212,-0.833333,1
-1.621212,-0.811111,1
-1.621212,-0.788889,1
-1.621212,-0.766667,1
-1.621212,-0.744444,1
-1.621212,-0.722222,1
-1.621212,-0.700000,1
-1.621212,-0.677778,1
-1.621212,-0.655556,1
-1.621212,-0.633333,1
-1.621212,-0.611111,1
-1.621212,-0.588889,1
-1.621212,-0.566667,1
-1.621212,-0.544444,1
-1.621212,-0.522222,1
-1.621212,-0.500000,1
-1.621212,-0.477778,1
-1.621212,-0.455556,1
-1.621212,-0.433333,1
-1.621212,-0.411111,1
-1.621212,-0.388889,1
-1.621212,-0.366667,1
-1.621212,-0.344444,1
-1.621212,-0.322222,1
-1.621212,-0.300000,1
-1.621212,-0.277778,1
-1.621212,-0.255556,1
-1.621212,-0.233333,1
-1.621212,-0.211111,1
-1.621212,-0.188889,1
-1.621212,-0.166667,1
-1.621212,-0.144444,1
-1.621212,-0.122222,1
-1.621212,-0.100000,1
-1.621212,-0.077778,1
-1.621212,-0.055556,1
-1.621212,-0.033333,1
-1.621212,-0.011111,1
-1.621212,0.011111,1
-1.621212,0.033333,1
-1.621212,0.055556,1
-1.621212,0.077778,1
-1.621212,0.100000,1
-1.621212,0.122222,1
-1.621212,0.144444,1
-1.621212,0.166667,1
-1.621212,0.188889,1
-1.621212,0.211111,1
-1.621212,0.233333,1
-1.621212,0.255556,1
-1.621212,0.277778,1
-1.621212,0.300000,1
-1.621212,0.322222,1
-1.621212,0.344444,1
-1.621212,0.366667,1
-1.621212,0.388889,1
-1.621212,0.411111,1
-1.621212,0.433333,1
-1.621212,0.455556,1
-1.621212,0.477778,1
-1.621212,0.500000,1
-1.621212,0.522222,1
-1.621212,0.544444,1
-1.621212,0.566667,1
-1.621212,0.588889,1
-1.621212,0.611111,1
-1.621212,0.633333,1
-1.621212,0.655556,1
-1.621212,0.677778,1
-1.621212,0.700000,1
-1.621212,0.722222,1
-1.621212,0.744444,1
-1.621212,0.766667,1
-1.621212,0.788889,1
-1.621212,0.811111,1
-1.621212,0.833333,1
-1.621212,0.855556,1
-1.621212,0.877778,1
-1.621212,0.900000,1
-1.621212,0.922222,1
-1.621212,0.944444,1
-1.621212,0.966667,1
-1.621212,0.988889,1
-1.621212,1.011111,1
-1.621212,1.033333,1
-1.621212,1.055556,1
-1.621212,1.077778,1
-1.621212,1.100000,1
-1.595960,-1.100000,1
-1.595960,-1.077778,1
-1.595960,-1.055556,1
-1.595960,-1.033333,1
-1.595960,-1.011111,1
-1.595960,-0.988889,1
-1.595960,-0.966667,1
-1.595960,-0.944444,1
-1.595960,-0.922222,1
-1.595960,-0.900000,1
-1.595960,-0.877778,1
-1.595960,-0.855556,1
-1.595960,-0.833333,1
-1.595960,-0.811111,1
-1.595960,-0.788889,1
-1.595960,-0.766667,1
-1.595960,-0.744444,1
-1.595960,-0.722222,1
-1.595960,-0.700000,1
-1.595960,-0.677778,1
-1.595960,-0.655556,1
-1.595960,-0.633333,1
-1.595960,-0.611111,1
-1.595960,-0.588889,1
-1.595960,-0.566667,1
-1.595960,-0.544444,1
-1.595960,-0.522222,1
-1.595960,-0.500000,1
-1.595960,-0.477778,1
-1.595960,-0.455556,1
-1.595960,-0.433333,1
-1.595960,-0.411111,1
-1.595960,-0.388889,1
-1.595960,-0.366667,1
-1.595960,-0.344444,1
-1.595960,-0.322222,1
-1.595960,-0.300000,1
-1.595960,-0.277778,1
-1.595960,-0.255556,1
-1.595960,-0.233333,1
-1.595960,-0.211111,1
-1.595960,-0.188889,1
-1.595960,-0.166667,1
-1.595960,-0.144444,1
-1.595960,-0.122222,1
-1.595960,-0.100000,1
-1.595960,-0.077778,1
-1.595960,-0.055556,1
-1.595960,-0.033333,1
-1.595960,-0.011111,1
-1.595960,0.011111,1
-1.595960,0.033333,1
-1.595960,0.055556,1
-1.595960,0.077778,1
-1.595960,0.100000,1
-1.595960,0.122222,1
-1.595960,0.144444,1
-1.595960,0.166667,1
-1.595960,0.188889,1
-1.595960,0.211111,1
-1.595960,0.233333,1
-1.595960,0.255556,1
-1.595960,0.277778,1
-1.595960,0.300000,1
-1.595960,0.322222,1
-1.595960,0.344444,1
-1.595960,0.366667,1
-1.595960,0.388889,1
-1.595960,0.411111,1
-1.595960,0.433333,1
-1.595960,0.455556,1
-1.595960,0.477778,1
-1.595960,0.500000,1
-1.595960,0.522222,1
-1.595960,0.544444,1
-1.595960,0.566667,1
-1.595960,0.588889,1
-1.595960,0.611111,1
-1.595960,0.633333,1
-1.595960,0.655556,1
-1.595960,0.677778,1
-1.595960,0.700000,1
-1.595960,0.722222,1
-1.595960,0.744444,1
-1.595960,0.766667,1
-1.595960,0.788889,1
-1.595960,0.811111,1
-1.595960,0.833333,1
-1.595960,0.855556,1
-1.595960,0.877778,1
-1.595960,0.900000,1
-1.595960,0.922222,1
-1.595960,0.944444,1
-1.595960,0.966667,1
-1.595960,0.988889,1
-1.595960,1.011111,1
-1.595960,1.033333,1
-1.595960,1.055556,1
-1.595960,1.077778,1
-1.595960,1.100000,1
-1.570707,-1.100000,1
-1.570707,-1.077778,1
-1.570707,-1.055556,1
-1.570707,-1.033333,1
-1.570707,-1.011111,1
-1.570707,-0.988889,1
-1.570707,-0.966667,1
-1.570707,-0.944444,1
-1.570707,-0.922222,1
-1.570707,-0.900000,1
-1.570707,-0.877778,1
-1.570707,-0.855556,1
-1.570707,-0.833333,1
-1.570707,-0.811111,1
-1.570707,-0.788889,1
-1.570707,-0.766667,1
-1.570707,-0.744444,1
-1.570707,-0.722222,1
-1.570707,-0.700000,1
-1.570707,-0.677778,1
-1.570707,-0.655556,1
-1.570707,-0.633333,1
-1.570707,-0.611111,1
-1.570707,-0.588889,1
-1.570707,-0.566667,1
-1.570707,-0.544444,1
-1.570707,-0.522222,1
-1.570707,-0.500000,1
-1.570707,-0.477778,1
-1.570707,-0.455556,1
-1.570707,-0.433333,1
-1.570707,-0.411111,1
-1.570707,-0.388889,1
-1.570707,-0.366667,1
-1.570707,-0.344444,1
-1.570707,-0.322222,1
-1.570707,-0.300000,1
-1.570707,-0.277778,1
-1.570707,-0.255556,1
-1.570707,-0.233333,1
-1.570707,-0.211111,1
-1.570707,-0.188889,1
-1.570707,-0.166667,1
-1.570707,-0.144444,1
-1.570707,-0.122222,1
-1.570707,-0.100000,1
-1.570707,-0.077778,1
-1.570707,-0.055556,1
-1.570707,-0.033333,1
-1.570707,-0.011111,1
-1.570707,0.011111,1
-1.570707,0.033333,1
-1.570707,0.055556,1
-1.570707,0.077778,1
-1.570707,0.100000,1
-1.570707,0.122222,1
-1.570707,0.144444,1
-1.570707,0.166667,1
-1.570707,0.188889,1
-1.570707,0.211111,1
-1.570707,0.233333,1
-1.570707,0.255556,1
-1.570707,0.277778,1
-1.570707,0.300000,1
-1.570707,0.322222,1
-1.570707,0.344444,1
-1.570707,0.366667,1
-1.570707,0.388889,1
-1.570707,0.411111,1
-1.570707,0.433333,1
-1.570707,0.455556,1
-1.570707,0.477778,1
-1.570707,0.500000,1
-1.570707,0.522222,1
-1.570707,0.544444,1
-1.570707,0.566667,1
-1.570707,0.588889,1
-1.570707,0.611111,1
-1.570707,0.633333,1
-1.570707,0.655556,1
-1.570707,0.677778,1
-1.570707,0.700000,1
-1.570707,0.722222,1
-1.570707,0.744444,1
-1.570707,0.766667,1
-1.570707,0.788889,1
-1.570707,0.811111,1
-1.570707,0.833333,1
-1.570707,0.855556,1
-1.570707,0.877778,1
-1.570707,0.900000,1
-1.570707,0.922222,1
-1.570707,0.944444,1
-1.570707,0.966667,1
-1.570707,0.988889,1
-1.570707,1.011111,1
-1.570707,1.033333,1
-1.570707,1.055556,1
-1.570707,1.077778,1
-1.570707,1.100000,1
-1.545455,-1.100000,1
-1.545455,-1.077778,1
-1.545455,-1.055556,1
-1.545455,-1.033333,1
-1.545455,-1.011111,1
-1.545455,-0.988889,1
-1.545455,-0.966667,1
-1.545455,-0.944444,1
-1.545455,-0.922222,1
-1.545455,-0.900000,1
-1.545455,-0.877778,1
-1.545455,-0.855556,1
-1.545455,-0.833333,1
-1.545455,-0.811111,1
-1.545455,-0.788889,1
-1.545455,-0.766667,1
-1.545455,-0.744444,1
-1.545455,-0.722222,1
-1.545455,-0.700000,1
-1.545455,-0.677778,1
-1.545455,-0.655556,1
-1.545455,-0.633333,1
-1.545455,-0.611111,1
-1.545455,-0.588889,1
-1.545455,-0.566667,1
-1.545455,-0.544444,1
-1.545455,-0.522222,1
-1.545455,-0.500000,1
-1.545455,-0.477778,1
-1.545455,-0.455556,1
-1.545455,-0.433333,1
-1.545455,-0.411111,1
-1.545455,-0.388889,1
-1.545455,-0.366667,1
-1.545455,-0.344444,1
-1.545455,-0.322222,1
-1.545455,-0.300000,1
-1.545455,-0.277778,1
-1.545455,-0.255556,1
-1.545455,-0.233333,1
-1.545455,-0.211111,1
-1.545455,-0.188889,1
-1.545455,-0.166667,1
-1.545455,-0.144444,1
-1.545455,-0.122222,1
-1.545455,-0.100000,1
-1.545455,-0.077778,1
-1.545455,-0.055556,1
-1.545455,-0.033333,1
-1.545455,-0.011111,1
-1.545455,0.011111,1
-1.545455,0.033333,1
-1.545455,0.055556,1
-1.545455,0.077778,1
-1.545455,0.100000,1
-1.545455,0.122222,1
-1.545455,0.144444,1
-1.545455,0.166667,1
-1.545455,0.188889,1
-1.545455,0.211111,1
-1.545455,0.233333,1
-1.545455,0.255556,1
-1.545455,0.277778,1
-1.545455,0.300000,1
-1.545455,0.322222,1
-1.545455,0.344444,1
-1.545455,0.366667,1
-1.545455,0.388889,1
-1.545455,0.411111,1
-1.545455,0.433333,1
-1.545455,0.455556,1
-1.545455,0.477778,1
-1.545455,0.500000,1
-1.545455,0.522222,1
-1.545455,0.544444,1
-1.545455,0.566667,1
-1.545455,0.588889,1
-1.545455,0.611111,1
-1.545455,0.633333,1
-1.545455,0.655556,1
-1.545455,0.677778,1
-1.545455,0.700000,1
-1.545455,0.722222,1
-1.545455,0.744444,1
-1.545455,0.766667,1
-1.545455,0.788889,1
-1.545455,0.811111,1
-1.545455,0.833333,1
-1.545455,0.855556,1
-1.545455,0.877778,1
-1.545455,0.900000,1
-1.545455,0.922222,1
-1.545455,0.944444,1
-1.545455,0.966667,1
-1.545455,0.988889,1
-1.545455,1.011111,1
-1.545455,1.033333,1
-1.545455,1.055556,1
-1.545455,1.077778,1
-1.545455,1.100000,1
-1.520202,-1.100000,1
-1.520202,-1.077778,1
-1.520202,-1.055556,1
-1.520202,-1.033333,1
-1.520202,-1.011111,1
-1.520202,-0.988889,1
-1.520202,-0.966667,1
-1.520202,-0.944444,1
-1.520202,-0.922222,1
-1.520202,-0.900000,1
-1.520202,-0.877778,1
-1.520202,-0.855556,1
-1.520202,-0.833333,1
-1.520202,-0.811111,1
-1.520202,-0.788889,1
-1.520202,-0.766667,1
-1.520202,-0.744444,1
-1.520202,-0.722222,1
-1.520202,-0.700000,1
-1.520202,-0.677778,1
-1.520202,-0.655556,1
-1.520202,-0.633333,1
-1.520202,-0.611111,1
-1.520202,-0.588889,1
-1.520202,-0.566667,1
-1.520202,-0.544444,1
-1.520202,-0.522222,1
-1.520202,-0.500000,1
-1.520202,-0.477778,1
-1.520202,-0.455556,1
-1.520202,-0.433333,1
-1.520202,-0.411111,1
-1.520202,-0.388889,1
-1.520202,-0.366667,1
-1.520202,-0.344444,1
-1.520202,-0.322222,1
-1.520202,-0.300000,1
-1.520202,-0.277778,1
-1.520202,-0.255556,1
-1.520202,-0.233333,1
-1.520202,-0.211111,1
-1.520202,-0.188889,1
-1.520202,-0.166667,1
-1.520202,-0.144444,1
-1.520202,-0.122222,1
-1.520202,-0.100000,1
-1.520202,-0.077778,1
-1.520202,-0.055556,1
-1.520202,-0.033333,1
-1.520202,-0.011111,1
-1.520202,0.011111,1
-1.520202,0.033333,1
-1.520202,0.055556,1
-1.520202,0.077778,1
-1.520202,0.100000,1
-1.520202,0.122222,1
-1.520202,0.144444,1
-1.520202,0.166667,1
-1.520202,0.188889,1
-1.520202,0.211111,1
-1.520202,0.233333,1
-1.520202,0.255556,1
-1.520202,0.277778,1
-1.520202,0.300000,1
-1.520202,0.322222,1
-1.520202,0.344444,1
-1.520202,0.366667,1
-1.520202,0.388889,1
-1.520202,0.411111,1
-1.520202,0.433333,1
-1.520202,0.455556,1
-1.520202,0.477778,1
-1.520202,0.500000,1
-1.520202,0.522222,1
-1.520202,0.544444,1
-1.520202,0.566667,1
-1.520202,0.588889,1
-1.520202,0.611111,1
-1.520202,0.633333,1
-1.520202,0.655556,1
-1.520202,0.677778,1
-1.520202,0.700000,1
-1.520202,0.722222,1
-1.520202,0.744444,1
-1.520202,0.766667,1
-1.520202,0.788889,1
-1.520202,0.811111,1
-1.520202,0.833333,1
-1.520202,0.855556,1
-1.520202,0.877778,1
-1.520202,0.900000,1
-1.520202,0.922222,1
-1.520202,0.944444,1
-1.520202,0.966667,1
-1.520202,0.988889,1
-1.520202,1.011111,1
-1.520202,1.033333,1
-1.520202,1.055556,1
-1.520202,1.077778,1
-1.520202,1.100000,1
-1.494949,-1.100000,1
-1.494949,-1.077778,1
-1.494949,-1.055556,1
-1.494949,-1.033333,1
-1.494949,-1.011111,1
-1.494949,-0.988889,1
-1.494949,-0.966667,1
-1.494949,-0.944444,1
-1.494949,-0.922222,1
-1.494949,-0.900000,1
-1.494949,-0.877778,1
-1.494949,-0.855556,1
-1.494949,-0.833333,1
-1.494949,-0.811111,1
-1.494949,-0.788889,1
-1.494949,-0.766667,1
-1.494949,-0.744444,1
-1.494949,-0.722222,1
-1.494949,-0.700000,1
-1.494949,-0.677778,1
-1.494949,-0.655556,1
-1.494949,-0.633333,1
-1.494949,-0.611111,1
-1.494949,-0.588889,1
-1.494949,-0.566667,1
-1.494949,-0.544444,1
-1.494949,-0.522222,1
-1.494949,-0.500000,1
-1.494949,-0.477778,1
-1.494949,-0.455556,1
-1.494949,-0.433333,1
-1.494949,-0.411111,1
-1.494949,-0.388889,1
-1.494949,-0.366667,1
-1.494949,-0.344444,1
-1.494949,-0.322222,1
-1.494949,-0.300000,1
-1.494949,-0.277778,1
-1.494949,-0.255556,1
-1.494949,-0.233333,1
-1.494949,-0.211111,1
-1.494949,-0.188889,1
-1.494949,-0.166667,1
-1.494949,-0.144444,1
-1.494949,-0.122222,1
-1.494949,-0.100000,1
-1.494949,-0.077778,1
-1.494949,-0.055556,1
-1.494949,-0.033333,1
-1.494949,-0.011111,1
-1.494949,0.011111,1
-1.494949,0.033333,1
-1.494949,0.055556,1
-1.494949,0.077778,1
-1.494949,0.100000,1
-1.494949,0.122222,1
-1.494949,0.144444,1
-1.494949,0.166667,1
-1.494949,0.188889,1
-1.494949,0.211111,1
-1.494949,0.233333,1
-1.494949,0.255556,1
-1.494949,0.277778,1
-1.494949,0.300000,1
-1.494949,0.322222,1
-1.494949,0.344444,1
-1.494949,0.366667,1
-1.494949,0.388889,1
-1.494949,0.411111,1
